"stableDegree";"stablePartners";"K-Core";"TentativeSIC";"acronym";"activityType";"barPower";"betwCentrality";"birthDate";"call";"city";"commDate";"country";"ecContribution";"ecMaxContribution";"endDate";"endOfParticipation";"fundingScheme";"intimacy";"manager";"moneyTogether";"myMoney";"name";"numPartners";"numProjects";"objective";"orgId";"organizationUrl";"postCode";"programme";"projectNode";"projectUrl";"projectsTogether";"rcn";"relationshipValue";"role";"shortName";"startDate";"status";"street";"topics";"totMoney";"totalCost";"wBarPower";"weightedBarPower"
194;97;0;;;"HES";0;20670;0;;"GRONINGEN";0;"NL";0;0;;false;;0;false;0;0;"RIJKSUNIVERSITEIT GRONINGEN";555;65;;"999989782";;;;false;;0;;0;;"RUG";;;"Broerstraat  5";;4.43911e+07;0;0;0.00411132
2;1;0;;;"HES";0;0;0;;"FRANKFURT-AM-MAIN";0;"DE";0;0;;false;;0;false;0;0;"STIFTUNG FRANKFURT INSTITUTE FOR ADVANCED STUDIES";18;4;;"999572876";;;;false;;0;;0;;"FRA IAS";;;"RUTH-MOUFANG-STRASSE  1";;1.89884e+06;0;0;0.00943593
124;62;0;;;"HES";0;4366.6;0;;"STOCKHOLM";0;"SE";0;0;;false;;0;false;0;0;"STOCKHOLMS UNIVERSITET";373;42;;"999885022";;;;false;;0;;0;;"SU";;;"Universitetsvaegen  10";;2.03117e+07;0;0;-0.0209614
34;17;0;;;"HES";0;381.633;0;;"Turku";0;"FI";0;0;;false;;0;false;0;0;"TURUN YLIOPISTO";175;25;;"999903064";;;;false;;0;;0;;"UTU";;;"YLIOPISTONMAKI";;9.00301e+06;0;0;0.000751283
120;60;0;;;"HES";0;17419.2;0;;"CERDANYOLA BARCELONA";0;"ES";0;0;;false;;0;false;0;0;"UNIVERSITAT AUTONOMA DE BARCELONA";477;46;;"999986484";;;;false;;0;;0;;"UAB";;;"CAMPUS DE LA UAB BELLATERRA";;2.63184e+07;0;0;0.0040065
8;4;0;;;"REC";0;3326.4;0;;"LEIOA";0;"ES";0;0;;false;;0;false;0;0;"ASOCIACION BC3 BASQUE CENTRE FOR CLIMATE CHANGE - KLIMA ALDAKETA IKERGAI";122;11;;"998253579";;;;false;;0;;0;;"BC3";;;"EDIFICIO 1 PLANTA 1 PARQUE CIENTIFICO DE UPV/EHU BARRIO SARRIENA";;3.1825e+06;0;0;-0.0087258
32;16;0;;;"HES";0;94.5302;0;;"DUSSELDORF";0;"DE";0;0;;false;;0;false;0;0;"HEINRICH-HEINE-UNIVERSITAET DUESSELDORF";195;13;;"999856116";;;;false;;0;;0;;"UDUS";;;"UNIVERSITAETSSTRASSE 1";;8.69518e+06;0;0;-0.000112165
40;20;0;;;"HES";0;13935.1;0;;"UXBRIDGE";0;"UK";0;0;;false;;0;false;0;0;"BRUNEL UNIVERSITY LONDON";225;30;;"999749610";;;;false;;0;;0;;"BU";;;"KINGSTON LANE";;1.45553e+07;0;0;0.0639829
180;90;0;;;"HES";0;8328.73;0;;"LONDON";0;"UK";0;0;;false;;0;false;0;0;"KING'S COLLEGE LONDON";490;76;;"999981052";;;;false;;0;;0;;"KCL";;;"Strand";;4.01832e+07;0;0;0.00521993
72;36;0;;;"HES";0;1266.53;0;;"ROMA";0;"IT";0;0;;false;;0;false;0;0;"UNIVERSITA DEGLI STUDI DI ROMA TOR VERGATA";277;32;;"999844864";;;;false;;0;;0;;"UNITOV";;;"VIA ORAZIO RAIMONDO 18";;1.22592e+07;0;0;-0.00534844
90;45;0;;;"HES";0;10648.5;0;;"TORINO";0;"IT";0;0;;false;;0;false;0;0;"UNIVERSITA DEGLI STUDI DI TORINO";341;41;;"999861936";;;;false;;0;;0;;"UNITO";;;"Via Giuseppe Verdi 8";;1.50448e+07;0;0;-0.00756235
182;91;0;;;"HES";0;11584.2;0;;"ROTTERDAM";0;"NL";0;0;;false;;0;false;0;0;"ERASMUS UNIVERSITAIR MEDISCH CENTRUM ROTTERDAM";403;49;;"999988424";;;;false;;0;;0;;"Erasmus MC";;;"'s Gravendijkwal  230";;3.4224e+07;0;0;0.0382926
88;44;0;;;"HES";0;11715;0;;"HAIFA";0;"IL";0;0;;false;;0;false;0;0;"TECHNION - ISRAEL INSTITUTE OF TECHNOLOGY";355;57;;"999907720";;;;false;;0;;0;;"TECHNION";;;"SENATE BUILDING TECHNION CITY";;3.98629e+07;0;0;0.00305533
20;10;0;;;"HES";0;0;0;;"SEVILLA";0;"ES";0;0;;false;;0;false;0;0;"UNIVERSIDAD PABLO DE OLAVIDE";18;5;;"999846513";;;;false;;0;;0;;"UPO";;;"CARRETERA DE UTRERA KM 1";;3.04187e+06;0;0;0.211775
236;118;0;;;"HES";0;11649.2;0;;"PARIS";0;"FR";0;0;;false;;0;false;0;0;"UNIVERSITE PIERRE ET MARIE CURIE - PARIS 6";520;57;;"999986193";;;;false;;0;;0;;"UPMC";;;"Place Jussieu 4";;3.17759e+07;0;0;0.00395221
316;158;0;;;"HES";0;57587.8;0;;"EINDHOVEN";0;"NL";0;0;;false;;0;false;0;0;"TECHNISCHE UNIVERSITEIT EINDHOVEN";811;100;;"999977269";;;;false;;0;;0;;"TU/e";;;"GROENE LOPER 5";;5.46412e+07;0;0;0.00785472
130;65;0;;;"REC";0;9309.12;0;;"LE CHESNAY CEDEX";0;"FR";0;0;;false;;0;false;0;0;"INSTITUT NATIONAL DE RECHERCHE ENINFORMATIQUE ET AUTOMATIQUE";432;63;;"999547074";;;;false;;0;;0;;"INRIA";;;"DOMAINE DE VOLUCEAU ROCQUENCOURT";;4.09497e+07;0;0;-0.0015629
116;58;0;;;"REC";0;2839.48;0;;"HELSINKI";0;"FI";0;0;;false;;0;false;0;0;"SUOMEN YMPARISTOKESKUS";209;13;;"999478010";;;;false;;0;;0;;"SYKE";;;"Mechelininkatu  34a";;3.92704e+06;0;0;0.00452229
4;2;0;;;"REC";0;0;0;;"PARIS";0;"FR";0;0;;false;;0;false;0;0;"INSTITUT DE RECHERCHE ET DE COORDINATION ACOUSTIQUE MUSIQUE - IRCAM";37;7;;"999594216";;;;false;;0;;0;;"IRCAM";;;"RUE SAINT MERRI 31";;3.52819e+06;0;0;0.0561174
288;144;0;;;"HES";0;49898.3;0;;"BOLOGNA";0;"IT";0;0;;false;;0;false;0;0;"ALMA MATER STUDIORUM - UNIVERSITA DI BOLOGNA";911;84;;"999993953";;;;false;;0;;0;;"UNIBO";;;"VIA ZAMBONI 33";;2.84296e+07;0;0;-0.00511004
154;77;0;;;"HES";0;7044.92;0;;"LOUVAIN LA NEUVE";0;"BE";0;0;;false;;0;false;0;0;"UNIVERSITE CATHOLIQUE DE LOUVAIN";487;61;;"999980664";;;;false;;0;;0;;"UCL";;;"PLACE DE L UNIVERSITE 1";;3.79534e+07;0;0;-0.0010771
178;89;0;;;"HES";0;18616.2;0;;"OSLO";0;"NO";0;0;;false;;0;false;0;0;"UNIVERSITETET I OSLO";429;50;;"999975814";;;;false;;0;;0;;"UiO";;;"PROBLEMVEIEN 5-7";;3.65493e+07;0;0;0.0125007
10;5;0;;;"REC";0;0;0;;"PRAHA";0;"CZ";0;0;;false;;0;false;0;0;"USTAV FYZIKALNI CHEMIE J. HEYROVSKEHO AV CR, v. v. i.";170;5;;"999511863";;;;false;;0;;0;;"JHIPC";;;"DOLEJSKOVA 2155/3";;881631;0;0;-0.00662933
46;23;0;;;"HES";0;121.23;0;;"VALENCIA";0;"ES";0;0;;false;;0;false;0;0;"UNIVERSITAT DE VALENCIA";151;27;;"999953019";;;;false;;0;;0;;"UVEG";;;"AVENIDA BLASCO IBANEZ  13";;1.25876e+07;0;0;-0.00530696
18;9;0;;;"HES";0;3252.57;0;;"MANCHESTER";0;"UK";0;0;;false;;0;false;0;0;"THE MANCHESTER METROPOLITAN UNIVERSITY";171;16;;"999847580";;;;false;;0;;0;;"MMU";;;"OXFORD ROAD ALL SAINTS BUILDING";;4.0573e+06;0;0;-0.0169362
48;24;0;;;"HES";0;62.6818;0;;"HAMBURG";0;"DE";0;0;;false;;0;false;0;0;"UNIVERSITAETSKLINIKUM HAMBURG-EPPENDORF";185;19;;"999857474";;;;false;;0;;0;;"UKE";;;"Martinistrasse  52";;1.33342e+07;0;0;0.00195437
28;14;0;;;"HES";0;34.6823;0;;"BERLIN";0;"DE";0;0;;false;;0;false;0;0;"FREIE UNIVERSITAET BERLIN";148;28;;"999994826";;;;false;;0;;0;;"FUB";;;"KAISERSWERTHER STRASSE 16-18";;1.32682e+07;0;0;0.00860955
14;7;0;;;"REC";0;0.204275;0;;"SAN SEBASTIAN";0;"ES";0;0;;false;;0;false;0;0;"ASOCIACION CENTRO DE INVESTIGACION COOPERATIVA EN BIOMATERIALES- CIC biomaGUNE";176;11;;"998347572";;;;false;;0;;0;;"SAN";;;"PASEO MIRAMON 182, PARQUE TECNOLOGICO DE SAN SEBASTIAN EDIFICIO EMPRESARIAL C";;4.71955e+06;0;0;0.00199237
6;3;0;;;"HES";0;64.382;0;;"LONDON";0;"UK";0;0;;false;;0;false;0;0;"LONDON SOUTH BANK UNIVERSITY LBG";28;8;;"999911309";;;;false;;0;;0;;"LSBIC";;;"BOROUGH ROAD 103";;4.73984e+06;0;0;0.128459
22;11;0;;;"HES";0;563.924;0;;"ESSEN";0;"DE";0;0;;false;;0;false;0;0;"UNIVERSITAET DUISBURG-ESSEN";165;23;;"999843312";;;;false;;0;;0;;"UDE";;;"UNIVERSITAETSSTRASSE 2";;1.17317e+07;0;0;0.000654315
56;28;0;;;"HES";0;1473.08;0;;"LEICESTER";0;"UK";0;0;;false;;0;false;0;0;"UNIVERSITY OF LEICESTER";186;24;;"999985514";;;;false;;0;;0;;"ULEIC";;;"UNIVERSITY ROAD";;8.02492e+06;0;0;-0.0244271
16;8;0;;;"HES";0;3138.69;0;;"JYVASKYLA";0;"FI";0;0;;false;;0;false;0;0;"JYVASKYLAN YLIOPISTO";120;18;;"999842245";;;;false;;0;;0;;"JYU";;;"SEMINAARINKATU 15";;1.21352e+07;0;0;-0.0011935
8;4;0;;;"REC";0;0;0;;"FRANKFURT";0;"DE";0;0;;false;;0;false;0;0;"SENCKENBERG GESELLSCHAFT FUR NATURFORSCHUNG";67;4;;"997836285";;;;false;;0;;0;;"SGN";;;"SENCKENBERGANLAGE 25";;715530;0;0;-0.0054986
6;3;0;;;"HES";0;0;0;;"MALMOE";0;"SE";0;0;;false;;0;false;0;0;"MALMOE HOEGSKOLA (MALMOE UNIVERSITY)";39;6;;"999847192";;;;false;;0;;0;;"MU";;;"HJALMAREGATAN";;1.57934e+06;0;0;-0.00983533
12;6;0;;;"HES";0;46.396;0;;"KEELE";0;"UK";0;0;;false;;0;false;0;0;"UNIVERSITY OF KEELE";70;7;;"999862324";;;;false;;0;;0;;"KEELE";;;"KEELE UNIVERSITY FINANCE DPT";;4.16217e+06;0;0;-0.0089602
280;140;0;;;"HES";0;13701.9;0;;"BERGEN";0;"NO";0;0;;false;;0;false;0;0;"UNIVERSITETET I BERGEN";504;46;;"999974456";;;;false;;0;;0;;"UiB";;;"Museplassen  1";;2.61166e+07;0;0;0.00793028
112;56;0;;;"REC";0;1140.76;0;;"KIEL";0;"DE";0;0;;false;;0;false;0;0;"HELMHOLTZ ZENTRUM FUR OZEANFORSCHUNG KIEL";208;17;;"986090458";;;;false;;0;;0;;"GEOMAR";;;"WISCHHOFSTRASSE 1-3";;1.30887e+07;0;0;0.0325398
14;7;0;;;"HES";0;45.398;0;;"VAXJO";0;"SE";0;0;;false;;0;false;0;0;"LINNEUNIVERSITETET";162;9;;"986317632";;;;false;;0;;0;;"LNU";;;"LINNAEUS UNIVERSITY";;2.80058e+06;0;0;-0.00756013
180;90;0;;;"HES";0;29263.7;0;;"ATHINA";0;"EL";0;0;;false;;0;false;0;0;"ETHNIKO KAI KAPODISTRIAKO PANEPISTIMIO ATHINON";604;53;;"999643007";;;;false;;0;;0;;"UoA";;;"6 CHRISTOU LADA STR";;2.01061e+07;0;0;0.0040506
40;20;0;;;"HES";0;2042.38;0;;"EVORA";0;"PT";0;0;;false;;0;false;0;0;"UNIVERSIDADE DE EVORA";158;13;;"998269196";;;;false;;0;;0;;"UNIVERSIDADE DE EVORA";;;"LARGO DOS COLEGIAIS 2";;4.13266e+06;0;0;0.00291549
48;24;0;;;"HES";0;117.753;0;;"STRASBOURG";0;"FR";0;0;;false;;0;false;0;0;"UNIVERSITE DE STRASBOURG";216;20;;"996569950";;;;false;;0;;0;;"UdS";;;"RUE BLAISE PASCAL 4";;1.1471e+07;0;0;0.00951553
26;13;0;;;"REC";0;287.149;0;;"SAN CRISTOBAL DE LA LAGUNA";0;"ES";0;0;;false;;0;false;0;0;"INSTITUTO DE ASTROFISICA DE CANARIAS";75;8;;"999806355";;;;false;;0;;0;;"IAC";;;"CALLE VIA LACTEA";;4.52562e+06;0;0;0.0885227
84;42;0;;;"REC";0;646.961;0;;"DEN HOORN TEXEL";0;"NL";0;0;;false;;0;false;0;0;"STICHTING NIOZ, KONINKLIJK NEDERLANDS INSTITUUT VOOR ONDERZOEK DER ZEE";208;11;;"999479077";;;;false;;0;;0;;"NIOZ";;;"LANDSDIEP 4";;5.80624e+06;0;0;0.00206991
22;11;0;;;"HES";0;3508.25;0;;"MILANO";0;"IT";0;0;;false;;0;false;0;0;"UNIVERSITA CATTOLICA DEL SACRO CUORE";174;13;;"999915771";;;;false;;0;;0;;"UCSC";;;"Largo Agostino Gemelli 1";;5.6644e+06;0;0;0.0227215
148;74;0;;;"HES";0;6582.5;0;;"HAMBURG";0;"DE";0;0;;false;;0;false;0;0;"UNIVERSITAET HAMBURG";410;29;;"999905101";;;;false;;0;;0;;"UHAM";;;"EDMUND-SIEMERS-ALLEE  1";;1.23042e+07;0;0;8.77332e-05
6;3;0;;;"PRC";0;0;0;;"Paris";0;"FR";0;0;;false;;0;false;0;0;"EURONOVIA";20;3;;"940140394";;;;false;;0;;0;;"Euronovia";;;"42 rue Daguerre";;554593;0;0;-0.0911347
18;9;0;;;"REC";0;15.7232;0;;"MINANO";0;"ES";0;0;;false;;0;false;0;0;"CENTRO DE INVESTIGACION COOPERATIVADE ENERGIAS ALTERNATIVAS FUNDACION";184;5;;"962434389";;;;false;;0;;0;;"CIC ENERGIGUNE";;;"CALLE ALBERT EINSTEIN 48 PARQUE TECNOLOGICO DE ALAVA";;2.95652e+06;0;0;0.00489783
4;2;0;;;"PRC";0;0;0;;"GAMBETTOLA";0;"IT";0;0;;false;;0;false;0;0;"LATERIZI GAMBETTOLA SRL";30;5;;"966952455";;;;false;;0;;0;;"Sol";;;"VIA ROMA 54";;4.51403e+06;0;0;-0.00397674
4;2;0;;;"REC";0;0;0;;"RABAT";0;"MA";0;0;;false;;0;false;0;0;"INSTITUT DE RECHERCHES EN ENERGIE SOLAIRE ET ENERGIES NOUVELLES";14;2;;"952594612";;;;false;;0;;0;;"IRESEN";;;"RUE ABOU MAROUANE ESSAADI - QUARTIER ADMINISTRATIF - RABAT INSTITUTS";;1.06261e+06;0;0;-0.038593
74;37;0;;;"REC";0;1142.49;0;;"LEIPZIG";0;"DE";0;0;;false;;0;false;0;0;"HELMHOLTZ-ZENTRUM FUER UMWELTFORSCHUNG GMBH - UFZ";238;20;;"999994632";;;;false;;0;;0;;"UFZ";;;"Permoser Strasse  15";;6.69834e+06;0;0;0.00287244
4;2;0;;;"REC";0;0;0;;"SANT ADRIA DE BESOS";0;"ES";0;0;;false;;0;false;0;0;"FUNDACIO INSTITUT DE RECERCA DE L'ENERGIA DE CATALUNYA";114;11;;"996435993";;;;false;;0;;0;;"IREC";;;"C/ JARDINS DE LES DONES DE NEGRE 1";;6.52442e+06;0;0;0.00464271
62;31;0;;;"REC";0;4633.75;0;;"Castelldefels";0;"ES";0;0;;false;;0;false;0;0;"FUNDACIO INSTITUT DE CIENCIES FOTONIQUES";273;38;;"999619436";;;;false;;0;;0;;"ICFO";;;"AVINGUDA CARL FRIEDRICH GAUSS 3";;2.38442e+07;0;0;0.0100202
248;124;0;;;"HES";0;50636.7;0;;"MADRID";0;"ES";0;0;;false;;0;false;0;0;"UNIVERSIDAD POLITECNICA DE MADRID";854;74;;"999974844";;;;false;;0;;0;;"UPM";;;"CALLE RAMIRO DE MAEZTU 7 EDIFICIO RECTORADO";;3.00151e+07;0;0;0.00483114
72;36;0;;;"HES";0;6091.3;0;;"BELFAST";0;"UK";0;0;;false;;0;false;0;0;"THE QUEEN'S UNIVERSITY OF BELFAST";309;49;;"999992013";;;;false;;0;;0;;"QUB";;;"UNIVERSITY ROAD LANYON BUILDING";;1.98052e+07;0;0;0.0201565
62;31;0;;;"HES";0;1910.86;0;;"DEBRECEN";0;"HU";0;0;;false;;0;false;0;0;"DEBRECENI EGYETEM";270;14;;"999881239";;;;false;;0;;0;;"DEBRECEN";;;"EGYETEM TER 1";;1.61033e+06;0;0;-0.0131323
42;21;0;;;"HES";0;157.168;0;;"MONTPELLIER";0;"FR";0;0;;false;;0;false;0;0;"UNIVERSITE DE MONTPELLIER";246;14;;"933640521";;;;false;;0;;0;;"UM";;;"163 RUE AUGUSTE BROUSSONNET";;4.58038e+06;0;0;-0.00332096
14;7;0;;;"HES";0;2.20874;0;;"MUENCHEN";0;"DE";0;0;;false;;0;false;0;0;"KLINIKUM RECHTS DER ISAR DER TECHNISCHEN UNIVERSITAT MUNCHEN";76;15;;"999875710";;;;false;;0;;0;;"Klinikum TUM";;;"ISMANINGER STRASSE 22";;1.67742e+07;0;0;0.0314227
76;38;0;;;"REC";0;5957.97;0;;"ATHINA";0;"EL";0;0;;false;;0;false;0;0;"NATIONAL OBSERVATORY OF ATHENS";227;17;;"999653677";;;;false;;0;;0;;"NOA";;;"LOFOS NYMFON";;4.29668e+06;0;0;0.00275943
94;47;0;;;"REC";0;7976.59;0;;"CARLOW";0;"IE";0;0;;false;;0;false;0;0;"TEAGASC - AGRICULTURE AND FOOD DEVELOPMENT AUTHORITY";244;23;;"999466952";;;;false;;0;;0;;"TEAGASC";;;"Oak Park";;5.04784e+06;0;0;0.00474637
10;5;0;;;"HES";0;1.29134;0;;"OSLO";0;"NO";0;0;;false;;0;false;0;0;"HOGSKOLEN I OSLO OG AKERSHUS";82;7;;"954982461";;;;false;;0;;0;;"HIOA";;;"PILESTREDET 46";;3.27242e+06;0;0;0.0556114
10;5;0;;;"OTH";0;4990.89;0;;"LONDON";0;"UK";0;0;;false;;0;false;0;0;"THE ENERGY SAVING TRUST LTD BY GUARANTEE";78;6;;"994186078";;;;false;;0;;0;;"EST";;;"DARTMOUTH STREET 21";;1.16564e+06;0;0;0.0133612
4;2;0;;;"PRC";0;52.238;0;;"THESSALONIKI";0;"EL";0;0;;false;;0;false;0;0;"DRAXIS ENVIRONMENTAL S.A.";75;8;;"996151686";;;;false;;0;;0;;"DRAXIS";;;"MITROPOLEOS STREET 63";;2.86041e+06;0;0;0.041309
14;7;0;;;"REC";0;2062.65;0;;"MILANO";0;"IT";0;0;;false;;0;false;0;0;"RICERCA SUL SISTEMA ENERGETICO - RSE SPA";96;7;;"999529420";;;;false;;0;;0;;"RSE SPA";;;"VIA RAFFAELE RUBATTINO 54";;4.24838e+06;0;0;0.00975323
10;5;0;;;"HES";0;20.0494;0;;"GOETTINGEN";0;"DE";0;0;;false;;0;false;0;0;"UNIVERSITAETSMEDIZIN GOETTINGEN - GEORG-AUGUST-UNIVERSITAET GOETTINGEN - STIFTUNG OEFFENTLICHEN RECHTS";61;10;;"999492657";;;;false;;0;;0;;"UMG-GOE";;;"Robert-Koch-Strasse  40";;5.24392e+06;0;0;-0.00845172
4;2;0;;;"REC";0;0;0;;"LISBOA";0;"PT";0;0;;false;;0;false;0;0;"FUNDACAO D. ANNA SOMMER CHAMPALIMAUD E DR. CARLOS MONTEZ CHAMPALIMAUD";118;8;;"967498371";;;;false;;0;;0;;"FCHAMP";;;"AVENIDA BRASILIA";;6.56672e+06;0;0;-0.00973132
32;16;0;;;"HES";0;3479.84;0;;"BERLIN";0;"DE";0;0;;false;;0;false;0;0;"CHARITE - UNIVERSITAETSMEDIZIN BERLIN";159;21;;"999992692";;;;false;;0;;0;;"CHARITE BERLIN";;;"Chariteplatz 1";;1.57826e+07;0;0;0.0195158
70;35;0;;;"REC";0;74087.8;0;;"PIKERMI";0;"EL";0;0;;false;;0;false;0;0;"CENTRE FOR RENEWABLE ENERGY SOURCESAND SAVING FONDATION";265;21;;"999646014";;;;false;;0;;0;;"CRES";;;"MARATHONOS 19TH KM";;3.79949e+06;0;0;-0.0149007
6;3;0;;;"PRC";0;0;0;;"BUCURESTI";0;"RO";0;0;;false;;0;false;0;0;"PIETRE EDIL SRL";22;2;;"936463415";;;;false;;0;;0;;"Pietre Edil";;;"STR SLANIC 2 ET 3 AP 3 SECTOR 3";;351500;0;0;-0.0328529
10;5;0;;;"PRC";0;0;0;;"Windy Arbour";0;"IE";0;0;;false;;0;false;0;0;"SLR ENVIRONMENTAL CONSULTING(IRELAND)LIMITED";54;3;;"993040023";;;;false;;0;;0;;"SLR";;;"Dundrum Business Park 7";;442644;0;0;-0.0275415
46;23;0;;;"HES";0;20441.1;0;;"MANNO";0;"CH";0;0;;false;;0;false;0;0;"SCUOLA UNIVERSITARIA PROFESSIONALE DELLA SVIZZERA ITALIANA (SUPSI)";179;19;;"999587620";;;;false;;0;;0;;"SUPSI";;;"STABILE LE GERRE";;0;0;0;-0.0849212
26;13;0;;;"REC";0;258.611;0;;"PARIS";0;"FR";0;0;;false;;0;false;0;0;"UNITED NATIONS EDUCATIONAL, SCIENTIFIC AND CULTURAL ORGANIZATION -UNESCO";201;10;;"999454245";;;;false;;0;;0;;"UNESCO";;;"PLACE DE FONTENOY 7";;3.36195e+06;0;0;0.01049
6;3;0;;;"PRC";0;0;0;;"TEOLO PD";0;"IT";0;0;;false;;0;false;0;0;"R.E.D. SRL";22;2;;"990768089";;;;false;;0;;0;;"RESEARCH AND ENVIRONMENTAL DEVICES";;;"VIA GALILEO GALILEI 7 A 2";;539975;0;0;-0.00988398
2;1;0;;;"REC";0;0;0;;"TOULOUSE";0;"FR";0;0;;false;;0;false;0;0;"FONDATION JEAN-JACQUES LAFFONT,TOULOUSE SCIENCES ECONOMIQUES";10;7;;"998386566";;;;false;;0;;0;;"TSE";;;"ALLEE DE BRIENNE,  Manufacture des Tabacs  21";;7.45214e+06;0;0;0.00431733
378;189;0;;;"HES";0;60999.2;0;;"STOCKHOLM";0;"SE";0;0;;false;;0;false;0;0;"KAROLINSKA INSTITUTET";691;100;;"999978530";;;;false;;0;;0;;"KI";;;"Nobels Vag 5";;6.87332e+07;0;0;0.00765775
6;3;0;;;"REC";0;0;0;;"PORTO";0;"PT";0;0;;false;;0;false;0;0;"ICETA INSTITUTO DE CIENCIAS, TECNOLOGIAS E AGROAMBIENTE DA UNIVERSIDADE DO PORTO";85;5;;"998484245";;;;false;;0;;0;;"ICETA";;;"RUA D MANUEL II APARTADO 55142";;2.71393e+06;0;0;-0.0123957
2;1;0;;;"HES";0;0;0;;"ABERYSTWYTH";0;"UK";0;0;;false;;0;false;0;0;"ABERYSTWYTH UNIVERSITY";74;9;;"999853012";;;;false;;0;;0;;"ABER";;;"King Street, Old College";;3.77614e+06;0;0;0.021715
154;77;0;;;"REC";0;7976.78;0;;"BARCELONA";0;"ES";0;0;;false;;0;false;0;0;"CONSORCI INSTITUT D'INVESTIGACIONS BIOMEDIQUES AUGUST PI I SUNYER";380;23;;"999620018";;;;false;;0;;0;;"IDIBAPS";;;"CALLE ROSSELLO 149 PUERTA BJS";;1.33125e+07;0;0;0.0017079
86;43;0;;;"REC";0;1956.35;0;;"POTSDAM";0;"DE";0;0;;false;;0;false;0;0;"HELMHOLTZ ZENTRUM POTSDAM DEUTSCHESGEOFORSCHUNGSZENTRUM GFZ";250;24;;"999994341";;;;false;;0;;0;;"GFZ";;;"TELEGRAFENBERG 17";;1.89494e+07;0;0;0.0532303
38;19;0;;;"HES";0;12616.5;0;;"PRAHA 1";0;"CZ";0;0;;false;;0;false;0;0;"UNIVERZITA KARLOVA";170;25;;"999923434";;;;false;;0;;0;;"CU";;;"OVOCNY TRH 5/3";;8.8801e+06;0;0;-0.0284623
2;1;0;;;"HES";0;0;0;;"CHELMSFORD";0;"UK";0;0;;false;;0;false;0;0;"ANGLIA RUSKIN UNIVERSITY HIGHER EDUCATION CORPORATION";42;7;;"991657094";;;;false;;0;;0;;"ARU";;;"BISHOP HALL LANE";;2.42711e+06;0;0;0.0439054
32;16;0;;;"HES";0;1908.95;0;;"IOANNINA";0;"EL";0;0;;false;;0;false;0;0;"PANEPISTIMIO IOANNINON";229;12;;"999852818";;;;false;;0;;0;;"UOI";;;"PANEPISTEMIOYPOLE, PANEPISTEMIO IOANNINON";;4.12748e+06;0;0;-0.000974559
26;13;0;;;"HES";0;3457.67;0;;"LLEIDA";0;"ES";0;0;;false;;0;false;0;0;"UNIVERSIDAD DE LLEIDA";92;9;;"999838559";;;;false;;0;;0;;"UdL";;;"Placa Victor Siurana 1 1";;3.19654e+06;0;0;0.00915121
148;74;0;;;"HES";0;6340.37;0;;"BRAGA";0;"PT";0;0;;false;;0;false;0;0;"UNIVERSIDADE DO MINHO";432;31;;"999995505";;;;false;;0;;0;;"UMINHO";;;"Largo do Paco";;9.52459e+06;0;0;-0.0116329
22;11;0;;;"HES";0;56.5265;0;;"WARSZAWA";0;"PL";0;0;;false;;0;false;0;0;"POLITECHNIKA WARSZAWSKA";137;17;;"999884052";;;;false;;0;;0;;"WUT";;;"PLAC POLITECHNIKI 1";;4.01392e+06;0;0;-0.0233717
2;1;0;;;"PRC";0;0;0;;"ALMENAR";0;"ES";0;0;;false;;0;false;0;0;"USER FEEDBACK PROGRAM SL";28;2;;"941531471";;;;false;;0;;0;;"USER FEEDBACK PROGRAM SL";;;"C SANT JAUME APOSTOL 8";;145375;0;0;-0.0595756
14;7;0;;;"HES";0;3290.05;0;;"VILLEURBANNE CEDEX";0;"FR";0;0;;false;;0;false;0;0;"INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE LYON";89;9;;"999886089";;;;false;;0;;0;;"INSA Lyon";;;"20 AVENUE ALBERT EINSTEIN";;3.00834e+06;0;0;0.00716253
36;18;0;;;"HES";0;80.1788;0;;"RIGA";0;"LV";0;0;;false;;0;false;0;0;"RIGAS TEHNISKA UNIVERSITATE";90;8;;"999920718";;;;false;;0;;0;;"RTU";;;"KALKU IELA 1";;1.95447e+06;0;0;-0.0204393
10;5;0;;;"HES";0;5.25018;0;;"ARCAVACATA DI RENDE";0;"IT";0;0;;false;;0;false;0;0;"UNIVERSITA DELLA CALABRIA";106;7;;"999863391";;;;false;;0;;0;;"UNICAL";;;"VIA PIETRO BUCCI 7/11/B";;1.67674e+06;0;0;-0.0106886
56;28;0;;;"HES";0;5460.78;0;;"PERUGIA";0;"IT";0;0;;false;;0;false;0;0;"UNIVERSITA DEGLI STUDI DI PERUGIA";210;23;;"999846319";;;;false;;0;;0;;"UNIPG";;;"PIAZZA DELL' UNIVERSITA 1";;4.89982e+06;0;0;-0.0142573
6;3;0;;;"PRC";0;0;0;;"ISTANBUL";0;"TR";0;0;;false;;0;false;0;0;"ARCELIK A.S.";84;7;;"998821708";;;;false;;0;;0;;"ARCELIK";;;"KARAAGAC, SUTLUCE BEYOGLU CAD. NO:2-6";;2.047e+06;0;0;-0.014379
18;9;0;;;"REC";0;63.6903;0;;"TRONDHEIM";0;"NO";0;0;;false;;0;false;0;0;"SINTEF ENERGI AS";108;10;;"999513221";;;;false;;0;;0;;"SINTEF";;;"Sem Saelandsveg 11";;7.47616e+06;0;0;0.068403
